"mapping_action","map_operation","source_host","source_schema","source_db","target_host","target_schema","target_db","table_name"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQCTestType"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblQuantity"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblRDayHour"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblReadings"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblReceivedBy"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblReport"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblReportSort"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblResistanceMech"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblRuleEditor"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblRules"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblRulesInfo"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblScreenTest"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblScreenTestResults"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblSecurity"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblSpecialMessages"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblSpecimen"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblSpecimenLog"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblSpecimenType"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblSQLScripts"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblStates"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblStationStat"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblSupplResults"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblSupplTest"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblSystemLog"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblSystemMsgs"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblTestStatus"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblUPDBRKPTMERGE"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblUpdObjects"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblUserFieldLbls"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblUserFieldList"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblUsers"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblVersion"
"onboard_phoenix_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - phoenix","OXNETDWP01","raw","Phoenix_EXTRACT","tblWorkstations"
"onboard_Prescribing_archive","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - prescribing - NOT LIVE","OXNETDWP01","raw","Prescribing_ARCHIVE","v_CMT_MedAdminError"
"onboard_Prescribing_archive","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - prescribing - NOT LIVE","OXNETDWP01","raw","Prescribing_ARCHIVE","v_CMT_MedAdminEvent"
"onboard_Prescribing_archive","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - prescribing - NOT LIVE","OXNETDWP01","raw","Prescribing_ARCHIVE","v_CMT_MedAdminMedEventIngrdnt"
"onboard_Prescribing_archive","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - prescribing - NOT LIVE","OXNETDWP01","raw","Prescribing_ARCHIVE","v_CMT_OrderAction"
"onboard_Prescribing_archive","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - prescribing - NOT LIVE","OXNETDWP01","raw","Prescribing_ARCHIVE","v_CMT_OrderIngredient"
"onboard_Prescribing_archive","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - prescribing - NOT LIVE","OXNETDWP01","raw","Prescribing_ARCHIVE","v_CMT_Orders"
"onboard_Prescribing_archive","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - prescribing - NOT LIVE","OXNETDWP01","raw","Prescribing_ARCHIVE","v_IM200_OrderDetails"
"onboard_Prescribing_archive","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - prescribing - NOT LIVE","OXNETDWP01","raw","Prescribing_ARCHIVE","v_IM200_Orders"
"onboard_PROTON_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - proton","OXNETDWP01","raw","Proton_ARCHIVE","drugs"
"onboard_PROTON_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - proton","OXNETDWP01","raw","Proton_ARCHIVE","letters"
"onboard_PROTON_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - proton","OXNETDWP01","raw","Proton_ARCHIVE","sysdiagrams"
"onboard_PSS2_ICNARC","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - ICNARC","OXNETDWP01","raw","ICNARC_EXTRACT","patientlist"
"onboard_staff_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - staffing","OXNETDWP01","raw","Staffing","staff"
"onboard_surginet_NOC","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - NOC surginet","OXNETDWP01","raw","Surginet_NOC","PIEDW_TheatreCase_Details"
"onboard_surginet_NOC","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - NOC surginet","OXNETDWP01","raw","Surginet_NOC","PIEDW_TheatreCaseDelays_Details"
"onboard_surginet_NOC","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - NOC surginet","OXNETDWP01","raw","Surginet_NOC","PIEDW_TheatreCaseDocumentLinkDetails"
"onboard_surginet_NOC","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - NOC surginet","OXNETDWP01","raw","Surginet_NOC","PIEDW_TheatreCaseProcedure_Details"
"onboard_surginet_NOC","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - NOC surginet","OXNETDWP01","raw","Surginet_NOC","PIEDW_TheatreCaseStaff_Details"
"onboard_surginet_NOC","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - NOC surginet","OXNETDWP01","raw","Surginet_NOC","PIEDW_TheatreCaseStaffProcRelationship_Details"
"onboard_surginet_NOC","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - NOC surginet","OXNETDWP01","raw","Surginet_NOC","PIEDW_TheatreCaseTimings_Details"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_BATTERY_BATCOD"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_PATIENT_AB"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_PATIENT_CDC"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_PATIENT_RSK"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_PATIENT_SI"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_PATIENT_TYPE"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_REQUEST_CDC"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_REQUEST_DSC"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_REQUEST_FAST"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_REQUEST_LOC"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_REQUEST_ORG"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_REQUEST_PRS"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_REQUEST_REPPATH"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_REQUEST_RSK"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_REQUEST_SFTYP"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_REQUEST_SPRM"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_REQUEST_TYPE"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_RESULT_RESCOD"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_RESULT_STATUS"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","FULL_20110628_LOOKUP_RESULT_TSTCOD"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","PATIENT"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","PATIENTXTRA"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","REQBATT"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","REQNOTES"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","reqtest1"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","REQUEST"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","RESCOMM"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","RESULTS"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","SAMP1_20110113_LOOKUP_REQUEST_SPTYP"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","summarydata"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","swiftall"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","swiftdata"
"onboard_swift_ARCHIVE","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - swift","OXNETDWP01","raw","Swift_ARCHIVE","swiftdata2"
"onboard_TIMS","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - theatres new","OXNETDWP01","raw","TIMS","tims_data_extract"
"onboard_TIMS","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - theatres new","OXNETDWP01","raw","TIMS","tims_tc_events"
"onboard_TIMS","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - theatres new","OXNETDWP01","raw","TIMS","tims_tc_staff"
"stage_ALL_clinicalEvents","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - clinical events","OXNETDWP01","raw","ClinicalEvents","v_Cerner_Reference_Data"
"stage_ALL_clinicalEvents","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - clinical events","OXNETDWP01","staging","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"stage_ALL_clinicalEvents","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - clinical events","OXNETDWP01","staging","ClinicalEvents","v_NOC_IM200_ClinicalEventExtract_Details"
"stage_ALL_maternity_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - maternity","OXNETDWP01","staging","Maternity","ICResearch.v_CMT_SCDStory"
"stage_ALL_maternity_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - maternity","OXNETDWP01","staging","Maternity","ICResearch.v_CMT_SCDTerm"
"stage_ALL_maternity_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - maternity","OXNETDWP01","staging","Maternity","ICResearch.v_CMT_SCDTermData"
"stage_ALL_maternity_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - maternity","OXNETDWP01","staging","Maternity","ICResearch.v_CMT_SCRTermText"
"stage_ALL_maternity_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - maternity","OXNETDWP01","staging","Maternity","ICResearch.v_DVDev_EDDMaintenance"
"stage_ALL_maternity_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - maternity","OXNETDWP01","staging","Maternity","ICResearch.v_Mart_MaternityBirths"
"stage_ALL_maternity_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - maternity","OXNETDWP01","staging","Maternity","ICResearch.v_Mart_MaternityClinicalEvents"
"stage_ALL_maternity_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - maternity","OXNETDWP01","staging","Maternity","ICResearch.v_Mart_MaternityDeliveries"
"stage_ALL_pharmacy_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - prescribing abx","OXNETDWP01","staging","Prescribing_ABX","v_CMT_MedAdminError"
"stage_ALL_pharmacy_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - prescribing abx","OXNETDWP01","staging","Prescribing_ABX","v_CMT_MedAdminEvent"
"stage_ALL_pharmacy_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - prescribing abx","OXNETDWP01","staging","Prescribing_ABX","v_CMT_MedAdminMedEventIngrdnt"
"stage_ALL_pharmacy_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - prescribing abx","OXNETDWP01","staging","Prescribing_ABX","v_CMT_OrderAction"
"stage_ALL_pharmacy_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - prescribing abx","OXNETDWP01","staging","Prescribing_ABX","v_CMT_OrderIngredient"
"stage_ALL_pharmacy_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - prescribing abx","OXNETDWP01","staging","Prescribing_ABX","v_CMT_Orders"
"stage_ALL_pharmacy_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - prescribing abx","OXNETDWP01","staging","Prescribing_ABX","v_IM200_OrderDetails"
"stage_ALL_pharmacy_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - prescribing abx","OXNETDWP01","staging","Prescribing_ABX","v_IM200_Orders"
"stage_clinicalEvents_increment","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - clinical events","OXNETDWP01","raw","ClinicalEvents","v_Cerner_Reference_Data"
"stage_clinicalEvents_increment","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - clinical events","OXNETDWP01","staging","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"stage_clinicalEvents_increment","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - clinical events","OXNETDWP01","staging","ClinicalEvents","v_NOC_IM200_ClinicalEventExtract_Details"
"stage_EPDS_ALL_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging","EPDS_PSS2","INPAT.CONSULTANT_EPISODE"
"stage_EPDS_ALL_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging","EPDS_PSS2","INPAT.EPISODE_INDEX"
"stage_EPDS_ALL_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging","EPDS_PSS2","INPAT.PATIENT_CATEGORY"
"stage_EPDS_ALL_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging","EPDS_PSS2","INPAT.PATIENT_DIAGNOSIS"
"stage_EPDS_ALL_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging","EPDS_PSS2","INPAT.PATIENT_DIAGNOSIS_CODE"
"stage_EPDS_ALL_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging","EPDS_PSS2","INPAT.PATIENT_PROCEDURE"
"stage_EPDS_ALL_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging","EPDS_PSS2","INPAT.PROVIDER_SPELL"
"stage_EPDS_ALL_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging","EPDS_PSS2","INPAT.WARD_STAY"
"stage_EPDS_ALL_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging4","EPDS_PSS2","PMI.ADDRESS"
"stage_EPDS_ALL_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging4","EPDS_PSS2","PMI.PATIENT"
"stage_EPDS_increment_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging","EPDS_PSS2","INPAT.CONSULTANT_EPISODE"
"stage_EPDS_increment_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging","EPDS_PSS2","INPAT.EPISODE_INDEX"
"stage_EPDS_increment_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging","EPDS_PSS2","INPAT.PATIENT_CATEGORY"
"stage_EPDS_increment_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging","EPDS_PSS2","INPAT.PATIENT_DIAGNOSIS"
"stage_EPDS_increment_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging","EPDS_PSS2","INPAT.PATIENT_DIAGNOSIS_CODE"
"stage_EPDS_increment_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging","EPDS_PSS2","INPAT.PATIENT_PROCEDURE"
"stage_EPDS_increment_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging","EPDS_PSS2","INPAT.PROVIDER_SPELL"
"stage_EPDS_increment_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging","EPDS_PSS2","INPAT.WARD_STAY"
"stage_EPDS_increment_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging4","EPDS_PSS2","PMI.ADDRESS"
"stage_EPDS_increment_non-ref","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - EPDS","OXNETDWP01","staging4","EPDS_PSS2","PMI.PATIENT"
"stage_maternity_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - maternity","OXNETDWP01","staging","Maternity","ICResearch.v_CMT_SCDStory"
"stage_maternity_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - maternity","OXNETDWP01","staging","Maternity","ICResearch.v_CMT_SCDTerm"
"stage_maternity_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - maternity","OXNETDWP01","staging","Maternity","ICResearch.v_CMT_SCDTermData"
"stage_maternity_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - maternity","OXNETDWP01","staging","Maternity","ICResearch.v_CMT_SCRTermText"
"stage_maternity_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - maternity","OXNETDWP01","staging","Maternity","ICResearch.v_DVDev_EDDMaintenance"
"stage_maternity_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - maternity","OXNETDWP01","staging","Maternity","ICResearch.v_Mart_MaternityBirths"
"stage_maternity_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - maternity","OXNETDWP01","staging","Maternity","ICResearch.v_Mart_MaternityClinicalEvents"
"stage_maternity_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - maternity","OXNETDWP01","staging","Maternity","ICResearch.v_Mart_MaternityDeliveries"
"stage_past","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - histopathology","OXNETDWP01","staging","Histopathology_TIE","cdrResults"
"stage_past","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - radiology","OXNETDWP01","staging","Radiology_TIE","cdrResults"
"stage_pharmacy_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - prescribing abx","OXNETDWP01","staging","Prescribing_ABX","v_CMT_MedAdminError"
"stage_pharmacy_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - prescribing abx","OXNETDWP01","staging","Prescribing_ABX","v_CMT_MedAdminEvent"
"stage_pharmacy_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - prescribing abx","OXNETDWP01","staging","Prescribing_ABX","v_CMT_MedAdminMedEventIngrdnt"
"stage_pharmacy_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - prescribing abx","OXNETDWP01","staging","Prescribing_ABX","v_CMT_OrderAction"
"stage_pharmacy_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - prescribing abx","OXNETDWP01","staging","Prescribing_ABX","v_CMT_OrderIngredient"
"stage_pharmacy_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - prescribing abx","OXNETDWP01","staging","Prescribing_ABX","v_CMT_Orders"
"stage_pharmacy_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - prescribing abx","OXNETDWP01","staging","Prescribing_ABX","v_IM200_OrderDetails"
"stage_pharmacy_data","TRUNCATE + APPEND","SUGI","dbo","PSS RAW - prescribing abx","OXNETDWP01","staging","Prescribing_ABX","v_IM200_Orders"
